node,capital
0x92c7C364f78aAa94d7661BCa65Ea5C26E5d1B1Da,122837.5398284408
0x92c96Dd3c6895E04c39217E85A26a9F130bE379c,39834.9238266544
0x92c99e81239C8B06441Bc48AAA7F75ac94844dC6,178883.63366880335
0x92d011C420C0079915e62abC387337D0601498e1,4905.245231680541
0x92d6FCf3F7f2EC764789671226ce380E71A4e70d,65899.15219451072
0x92d78E32B990D10AECa0875dC5585f1a6f958179,6373707.657835562
0x92e1cAd3Eb68ddd84d424f971502e1889374C71f,143729.4026634812
0x92e97237e9853843D806d94B9e198508206e9A8D,3.925887471878827
0x92ef71cC811Dba31dD2563ED68cAADCc89Cf3770,70157.22765734003
0x92f907D7f3dBa5FA290B5BBD786F07d56028E4De,2193291.3286973718
0x930116A0E17EF55e9b30425dC2Fd9591E3B89ABb,170373.4073879473
0x9301C94DBf3a25Ef8A7b21b273C76f6350ADFdbC,520762.7150617142
0x93038b6f3b93d6edf191B435d3b5ae9f16c0Fc24,10049.239420563556
0x930437643132a6111944E1C1DC56DF9cCcD4b931,20490.047526160808
0x9304F411a4b72B0a217F22043D756f8333eB43c1,1214.3252019897304
0x930505e9bDBa2E67072F9954692b34caD8BF357e,343026.535550939
0x9307547D686B2909b4c4EB932777A2d5615deCE0,21054.4027165588
0x93077B7F3F46c8Da98b6f902e586f12aDD5dD186,55.97896652092561
0x9308926e9A5e99CB09373E2b7fB8055a71C60ff4,363.8186180616031
0x9309A8D89d1FCa3592b359ddD82b0234Bfd35482,17145.504882858935
0x9309bcCa4856D3B95c1b745E8F4513533dF4E66d,191252.5306783492
0x930B3F745b6A72E0F69Ad5CDdbD0b24701f01519,626069.3770475497
0x930aF7923B8B5F8d3461ad1999CEEB8a62884b19,4517772.36398416
0x930d22B97Cd02f943435c7541def87D831a690f7,2759.3777237849
0x930dA81334Ab3C419f736ccBf8be28c41d77365F,762.7330450805999
0x930db232d7018e719A44E20e4e8bEc98694d88E4,256440.9208807965
0x930eB97572F88F23c176e30706eb8bAD28A2e6e0,421.2340239525975
0x93103aE2C09f1dB5C61574F6140A3526d6aC1fc1,38643.753810719165
0x9312fabb066E397973D1Fd14b155E3d287Ee73Df,28.661420387348738
0x93132B318Ec633e127e2a3B04623A67872496668,5686.057319684694
0x931389cdB666F226C2396C1806C4e65Fafb3c95f,2161.060366273969
0x93169862EB83F34a39b74219fe812CA27C692539,12677.935920393382
0x931812f853bc94CA98ac7c7A5E2f84e510D0d906,38.60556893946598
0x9318c3DA6c0Ab6bb4345D0d127AF1272387256e3,199594.95867562148
0x931D9D2FffE23E8175db4f621EFC904514868f55,73141.99803508165
0x9321492Ad3256cB9B68d1F14e7189b22BD4406a4,30203.497894160373
0x9321785c59274aFD6bfd1934E5e4D7c394b8417a,90013.39871241112
0x9324cb8c93D83a94978353e7c9c42f6D72D9eD96,558.7338956526677
0x9325cC410A1E53bfC8AC85C3fb6E1E4226a4b3E0,615373.0637663597
0x932CbC218ca748249C82c11E0cC90a7D06C9D797,8712.190741537313
0x9332D0cE5D45184515e0EA85bf9f4af09Cbf10Af,34552748.971619606
0x9335B94b8c10077bB51950bcb9fd333fF9191F71,4793.502037114335
0x9336E67670B8b70aBE8753efe7Ebf60E6Cdd0beD,47.53647681660246
0x93376fA8182d445a2d21Ea051FFA9267558b8672,1136.8808507315862
0x9338a6341925c9E5B3a75D42fBff1BCe3b741751,67402.4895120692
0x933A2ca5cb48F1DaB0a0E517F667c240E42Ad6FC,112528.60573967804
0x933bDa1BbbcdA66f00D8C1621edadAc6343bbb3e,2481.442736371196
0x933c13a4973a0CaD6509e46f2f4766EE3e892273,257254.85336228396
0x9340d26586C990B8db08fD270DD98ADb95ECa236,71258.20562032447
0x9343629d9C93673A3B69441641799009778c66A8,9933.561352311448
0x93492c0547922fF99715d5c9Ec2c7D15e687126E,842290.2900989242
0x934AE3E313e041059C84a1c705Ec7E5dF9d2e9CE,531755.8686772536
0x93531e0f1C3740B12Ac1c9671125f30D9E0CCbFF,7503.972072779058
0x9353ff8749B7bFBC0fDc0F4E0cf72A4d83Add1f2,492135.85908448446
0x9354b037F3B3370B8ae38FFDd6aB4C42c3E2BECe,91152.44905675198
0x93581612eEca618Cb67caEadf1f9b9272e3DA3F1,21977.546734623887
0x935AD0fBea9572bB24138F23A69e314f0BDbdDbE,28420813.350215822
0x935e58D5f9C6260A1A99a7A834bE2c367dd156d0,1520.0351937929886
0x93612516Ba2505fb980C29698359fa4789Fb22bA,992401.0284926016
0x93615705c74bfd7D7c0b0d9Cfd5d04EE00D90471,252077.19083386072
0x936200BDa61Da60e1CEC5AED23f34eD616F81865,18355.93737130502
0x93631f5AED49014A11652e1f94EE724357d62118,19780.483586567385
0x9363277B7a747dd6e2a1e1EafB6A3bd7eC1542B0,757125.4677021983
0x936357d88AA9F71445EAF743FB29442b3fF4cbe7,102.98730598774527
0x9365c31430FeeCe3591711BF452Fb1FC477CF5C1,262919.1645812686
0x936735513B9D08592c5186b7C0a7799b7980F639,31.272930007481005
0x936D68d28c681Ca5FDEdbf199eA99E01f1457753,178279.55049984844
0x936e8e687649f30496283731891dBcF7fBa5B759,2382.5086916478504
0x93708abe05B4bF725F300Eb9EC50Bf818CBe4B60,1071.3321286104383
0x93712c8857e38fC5FeD33B81E4f6A12754Db27c5,869.9166488084094
0x937249Bf35B3909bE81DD919ea51Ec5F0De05271,1694.366588023658
0x9373c094E3b67119c2164Afbc36186Cc5e415A37,182250.1580648816
0x93758B14557B7abb2E9f60965C67A004d4842e25,1524986.6662382951
0x937766e2E17DEf1e6f7a4A87A6299FfC607a23eD,899097.0191140935
0x9377f17ABde96887943e5Fcc92Db034c76820529,379.65411645291965
0x937Ce2d6c488b361825D2DB5e8A70e26d48afEd5,216.83514959988725
0x937F60E41B569e06f8D7995012E00a3AaE782770,101005.93445305868
0x937be27F9155f6bD38F7a23828171ff529Ea607D,117310.08729345608
0x9380397e215ee8e07680a302F4f1F764778cd798,2763.055951136057
0x938182D02A77428e38cDdF30fDf20B5BA0D5F639,159094.96877145302
0x938242729503D4bE9f0832f9007C9410B44E7c2d,161524.46252639912
0x9384d1BC00d84BA96A5A0E11A80186c8Ec40FB5f,209.95014843093247
0x93853A2A05d01e3e64A3C18e1cd413B376215C1b,3248953.1738049835
0x9385442BD81C07a247b674D71f7D081c763a2cE7,258008.90351953817
0x93864643D7d6a1Fe5CD50095eCEE9cBfa86d55c6,9006.99954157104
0x9386cf92b6A0EdfC55095E906665494b9638eC83,101184.19542683449
0x938882A935878228Ff840f56724A2D8f6ec7B734,2647.5368560370152
0x938De8cD567afdA8359095F1e405DbAF8c1F2F58,48023.897223815904
0x93904eeC579e5bF7a57C2DD4AfbEA0F1C3e6A1D1,362020055.0650489
0x93907dE38066D70109935732757B625d636E47B6,8.445952102756113
0x9393B69e28c12A2d67db6Aab4bCb857eF80706B0,472757.1407226718
0x93951DaDD4d77d6a12cdfee14aC0343Aca45d2ad,58.50218733030398
0x939AFBa4cc72B6a4F7D60C27B5Cc06E1bb46dabc,8429.962691562147
0x939a47910450dB5E520CD4a3664541e615E2e434,41089.48960571428
0x939fcB29E7dF741C389415AB59d1431dDAF29ddA,227648.87674324075
0x93A0b678674BB2bAF5D47B12d33723070d2c8783,69548.78319388912
0x93A72B6cb640120CeABF3948506B16a96bbd45E0,10311878.97699588
0x93B2ac1e6bcdeA444E5dfA99be1B724CD147BA3b,16577.686590697005
0x93B4940AEfe9AaaE0485331CA17dBf93c1F79451,100863.17710380012
0x93BAF0D563C371a22E049712235CA3CEfa80188D,367.9251522346969
0x93BdB9B2B439Eed670b7A7A572a3AF218120679E,6.359436416116
0x93C2Cf31Df9BCdd425aE4C7A0f5a347DC9C28B07,9893.50431974122
0x93C3a14Eb609B29fd1bD410ec0Cb60498C3EE602,22569.818846740265
0x93C92a104dd2A156FB540C8af1e18fC0dD67f5AE,98.406550798514
0x93CF5F26Fd86151D7c2272ecea8333012314ADDB,1761.1438554296597
0x93CdBDbd8E55889c280f7b95f83fA381625C832c,2520.901587914958
0x93D77eF38cBF797B90306A7952c5125c42474765,27852.582199426943
0x93Db755B1de3BcC7F4FaF08F6220F564a25bfb64,40498.89473414359
0x93E000711bed3F0c91E0ECd246E8Fd4e16FD9aAF,2990.3804505922085
0x93E19b6bf249510bBC64474767aF8D33694Ab9A4,9250.329964688332
0x93E8aC8F022e2C2c9ffC0fbd947C3043Cecc7907,2334.4978785876547
0x93E97EF9fF3f9CCAd507877C90531D575BeaE404,5954.57001442909
0x93F0e982AbdD08529008934C7A237596A42b0504,145916.75849061707
0x93F93e9c8681390AE6897aE0B23Ea14FF12E5386,5851.285255683314
0x93FC589AA359B08b09495Cc235deAC65B281b5Cb,189768.8617667596
0x93a52ce08b845021DCFa6bbD1E0d8d153C504781,29526.68144264367
0x93a59a53943b1b6E109055bcB0f3428f302Dca11,17263.423380107277
0x93a8027faF756577195955481a5452655030C74D,9.81816492184875
0x93aB4Ee16f74981B101B7b2333c92fF72c349779,10052.891443430612
0x93aD6E31c0a9aE25D601c02bc649741b114Bb327,4963.834489380559
0x93b5dAeA8E630EE2d3408cf52263cE809Ea8B6fa,9.295728295468196
0x93bA7264565e85ab9809d0DB62220056404Fa318,36274.90944002943
0x93bAA8955f2F349d917356190980D98d3dAcF6A3,1484.8826075292425
0x93bC137653210893638A8383b2f0b94D29e08D7c,1270014.2328260064
0x93c27EB532B97bB2704E08E25D0CF2721c40e3B2,83359.5811669067
0x93cdDAaE69e6f2F004842439F4567E441D64c7EE,17.28449435798384
0x93d2c34bdB5BE18edAde22405961CBD4704A078C,4875.306280397284
0x93d468Ca74e03923ef3149d78aE35b4e11fDFe54,41034.91319640965
0x93d5f6189266A72041380307d21209B79887905d,2698.456788011891
0x93d95A40dFb3AB9Dc8b2108D1E255b5803eaB2cd,90979.44909276612
0x93fF0E88D4276590B63b6Fa9C4883f9602B6Dc50,85899.37637399515
0x93faCBe72188B3648eDeE936f74847a18F42B9b9,2189.974718469048
0x9401676Cd2D01e02A97fcf1F567A369bBae37f0C,130173.22633463256
0x9404994167cE74915924e19002d257140aC3D835,25972.449601725733
0x9406f40c6Dc3DF6Ff77D42178CD1cd7814731E00,10081.930995920027
0x9407B7540b310bE643c194054DF59985CF652E40,9151.17180707186
0x9407C801e205159b6aE2e3b8AA53aAd5cbd64009,14.700603825333252
0x940Df59ba33f3387DEFF3c2400Fecf1286FCCe4c,2469775.845641897
0x940Ebf5a91Fa0A453bF3Fbf50B614432c28FbC55,290856.07188520103
0x940b730a42036e24815ad215F507d1e2bDC309d5,197.42075787030825
0x940e086A8fb8c4720722897cAb16fa6527e5085d,27734.01423920666
0x94130058513487502a69d51Ab6Eb2A885F9099B2,1897.910291419952
0x94150cE9503544748D778616994f80F175C3d48D,13075.788478590252
0x9415d6Fc1562fb3069fDF5117d24c7ed5111066B,6.160625481935447
0x94171EED4f9e2eaaCB7d87E5cb0271f3243A285C,18843.19495732796
0x94172f4ECc5E4DBd6a549C9C1ABAB011BE92C16C,15784.94490408802
0x94196A5dF5f279F8fDeB7c833e5df53bfF31A035,16.158961890355165
0x941A9D0eCEafa4513c69E8BEAeD1c088e209A2B0,35893.236891532244
0x941D2e5e8D6BA879f4eac15b45C832f682164bC0,3006.872354442467
0x941a95E58A293f1D8b5b43dFBdE07569ca96Bd90,817.1799846742933
0x941aE95a2b8e9d871E061b98255f28f41B7063d3,1180.8792436381414
0x941d5a2a699bF095BDF3dB3bFA58c53be4F30e10,34162.57325016182
0x9420A5974A6D9f48919a2749fBF689Ab1EA3aae7,96.16339751884009
0x9425d93fa42EB85fb4eC02e5e92e63c4251Eb45f,801904.2605412896
0x942837d0302444cB7B15246cb0C103E566fb8126,719002.2447161137
0x94287a7639F825Ad90EA3bbFc49cF92cecf4340d,45262.557477428825
0x942F30Aeabeca00812812B4DaBD8acd3D63728Bb,1346.4778015213944
0x942b08350f40B03ac3c9Cc5cd112c122d5bF044d,16213.498603957509
0x942bDdd9cDFcb75F9249D970742aCf0e347a27cE,16686.95056555944
0x942f9CE5D9a33a82F88D233AEb3292E680230348,51029.26933186694
0x943701385eD88637928109c2e3Be2f9e450a4Df9,56750.185037806266
0x9437Eb7afefaBE1Ed9a34579e3983148726B6D1A,401870.7846285234
0x943855D9B43A74D1B48d1165219E8ABF273bfA64,895.4414270920671
0x94390587A517ed7d385C8CDb97c515C8b15093b5,90725.06422343988
0x943DD420bA7130b495Ed84ddB7161a06Af435fB6,25.14241287686719
0x943d2241049744Fc475CD3d83f45277e2837fA6c,48139.3549460084
0x9445B8a4551e2e857078c86263eCD5756021Ec81,1224.8805064395087
0x944DD180Cf568B55757CBBf3f14415E7f2be0d09,125813.2260122653
0x944aA564773EC56b1Dc37C9E1c7424D7EB943d5a,4923.427209975131
0x944c52b3d6281cc1994d6FcfDB32bCA11dC64e17,426.3947035270586
0x9452d07387feFeAD9FbEc9bb38Ce0D18eEA9ba06,13263.468371558212
0x9454334dd4028a97b087248D24eCDd3568d17F48,56.58777956349887
0x94558e7253ED213E3c814bE536a8A505e42e045E,291770.85034301924
0x945eaE458ba5Ba0cE54294EFBcC02dF71DfAD139,153440.97300449765
0x9460A30D04E16D4e1Cf89e1b0F98875CfD49B53b,622.9865631229795
0x9463D7F81Cb73cB068dBF2c57f0FC988dA17858f,55.03015059380272
0x9464b0D575E9EEE00735696C1905332a74741E73,17.9388000765652
0x946Be9aC2dca958c48BcEeC525f03E1678b60Ff9,74846.89710951877
0x946fD776Bde2A6647a5a307835D1A5bE543581a6,892704.0807574573
0x947029B181D40A02824CA3F751225bfd538876B9,6764.5408023065365
0x94742E1DBefF7d97c111DA0414d0Cd1cC760dcd7,25894.924984411387
0x94744685417c9865B1D6c19AF0F2c627C14221f6,9855.633347190264
0x9475f727C4D8aeb41ba326E86491ef301C8F127F,794329.440296974
0x9477EA9F0b523b482A7127115B351a3E6D84c454,83557.25535494165
0x9478b4a3B1d083935eceF5f082A48A56339C4375,3631.439131366725
0x947952c7742e9Fec4c3Fd9900F1844aea505a085,311.95040186697133
0x947a7129C4cB77748717ba9b41EA3727a9a0d126,272.7573086804828
0x947aF18bdc97c14b3A4c62eecF9a257DeBf5F8Dd,27083.773390017952
0x947b854F27B0ca89a6fed3493A31A34d14AE05fA,646040.614949244
0x948295a57CF5Fc6A542e2279F9434Db1230Dc581,25.280506861408
0x9482aC0cD8eE5449e83dd928F7275A95Cf4D8A00,7767.894258048872
0x9484b087C0FbE59daa1464E9E6E271A35eEF2006,1108914.8422882943
0x9486b988914Ff094768beB12Efaa116c5B3Cf0Aa,523709.1132029256
0x948793f35BBBD3f6eA1BD170E91f79ec36c86Bf0,185786.9622585822
0x948957560938B26cF18d6baC37FFF9B768F04330,64443.21414394332
0x94897e05fDEF67aAFd6c828F32702d4d361Ba502,94451.98926290269
0x948Df9588ACF80294d359c0Fe4e5bDeFA1Bd364D,44.030887401850855
0x948E422Da3Bd457289C526C8bE6319949411BD5A,1729.2612170000002
0x948F66a63beAFd9E008eA012aD8E65400F9015Ee,8970.46502894889
0x948f8405aEa9862566595c1039158ae1Fd7D05B3,1582076.3326988742
0x9491FDC8a16Bb9d13A517DEF1f6803609C9Ff4cD,124242.1620856282
0x949290bC0d7865e2f47c9455ce0f998DfEA28627,63841.05544783537
0x949954b50B5780d3A1c54deB7Cbb0dbcc558861B,22453072.498461746
0x94A7Fe62357891e41c05cBae89830EAC43F6d865,86392.46249850633
0x94AC35f65BF72f20F1930a311E4a13D11Dd018c5,3396.390820080698
0x94AE2646E58009eEb46b774532540009Ab98467c,6.423293857300038
0x94Aa827FB5EEC97aa5F17A924bDab5a5889A13C5,62347.29818267643
0x94B337fA9314CB8aEBEd71cF18e543D4e385e33A,783051.0919836282
0x94BF83703Ccbe8DE81661994434ab8228045182f,3332.272237423889
0x94C4BD88a7F46cEa7f993108dA98DBE6119eAC99,6.791311614876399
0x94CF4A1568d59425183ca9C5613ef8620cA59286,2493.3690513180163
0x94DBfD57820f2bCe8Fa3246240B6e8343Da54d9b,10.686511983944287
0x94DdB3B0B4264e62ED9C82514125ab1CA5F18931,179774.3001729985
0x94E153B21545bDbC65749816230201D66b5d64a0,10.371934551470831
0x94E1B10E9C3E120fbB90881204701071004307e5,6.861700401578991
0x94E56c714380D8a955cF95Ef6FC09207CaDCF74b,19245.63996662225
0x94F74dADD069CBaDc6c02ab99Eb90dd391cdDd9e,3253930.8588619023
0x94FeACC8517507dC3DF58a988ACb6685d18800Fb,176418.4436196491
0x94a6604677A13dFBF1fC5d52e4C165D6049f5aE2,8383.369691650052
0x94aEc6a2Fd64b63cd501960E920A4D5562d35d40,284542.05849494296
0x94b0786d3f8E11c02DE9758c0345Ae031F394ec8,11126.95221931753
0x94b36fE4816106C8BbD93Ef95BcB75ef0871Fe2C,32.05575425399729
0x94b7988f79C883CE124cC4C42B098dfCE2aDB5C7,45673.54700378136
0x94b7a2b2831b5Bb3639c206500225726532835f9,6302.9284687002255
0x94c10E3E01061b408feaA63FED6c75175A6b375a,3407786.4553567665
0x94cF7b6eB35dE00C3aeb3EC49a625EC4e39f5630,6400625.65771764
0x94cc6714B3968c68Ab47AD8Bcd6254A76a180149,20118.254828596328
0x94d7c8230F6a53d6256aab88C97E0aE35994feCa,14165.626875703245
0x94d89b4Bf85acF2709081B7395105f241c4F9abb,12.85878061131647
0x94da9cA6f6a20021ed4A220fA960aCacE0f7E2bd,105.7953109773025
0x94de7E2c73529EbF3206Aa3459e699fbCdfCD49b,217812.7214237403
0x94def848159B30605AFE0c1D1AC43D6D588B940a,38153276.832803085
0x94e3E7524716B5D2c3B2D38d34B1c246ca8FDfb9,4550.367088290821
0x94e96E1b9B8c7ecf8ddb37a379E6BBEfFa057c93,18331212.755233653
0x94ffae2F58d7dBE478b455F6AacdFf2De3A127F3,158884.32737966918
0x95026EC7c670081024a0BF03487d51130cD883a3,28391.390378166303
0x950318be508a0b79Ab62AFCcF07fe1bde843B3C0,89.76403633409639
0x95051C0776e087C8d73EB4E9aa8B81362535898C,454.147905159548
0x9507EDDaFC202D868fBB53619d095e071b8Ad1E3,11.83085522873896
0x95099F17Af3993543f3641A50e7511389eF42bd4,3577758.9118464654
0x950E259c88a7A0F5e9AF14c34001323d7F7934F1,31681.59345019303
0x950EbCA074434Ca2E852eEd3fcAF8314D28F26D6,89690.83243280905
0x951101A549C1b6F3B8cA26d18a395DD022130dd2,3776.199133572236
0x95143890162Bd671D77aE9B771881a1cb76C29A4,36718.59129756168
0x95151fa406Ba9A5cC9f463Cc211F135cB01124f8,547.2774498599656
0x951643aE01B49ED9912e1EE155B94E56381A6078,61753.34068009567
0x9516bDb5fA00D93043D58a8b1a504A1e0A8d09CA,343292.15689649835
0x951a9531a0ECBCb2a9446FADF00E7E52aB66dabD,49562.115202911824
0x951fc7D6C5683CDBb04994a45157F2B1cc9B2b3d,15.57104569064726
0x9525cd0a401e72B9b2a21E9865c585858240be96,21.497345464877164
0x95287f61D06410D390De157F2AB7c5054E585E03,1205.99141456036
0x9529d243Cd85EA5d4c965Bb5C1409391fef5237d,85398.54547119577
0x952a00D5FA79af70b28FeD5725a86D60b17a3297,227733.56069034667
0x952a214434A048C7e25a68B6a4CA01F8DcB02879,138216.2564013423
0x953367f358A85030b4b39E3E5Dbe9301647a15DD,46362.63381291597
0x9536D7Cd239d9B7bf14Aafc1a4FeB72f770Ef5a2,225957.20957003345
0x95373b57F09F48D41380e8e300629805FEA81E7E,65622.7214465374
0x95388a9C868c8a68fe81DEE7c2a9B556eC6fA5A8,8254.098235256966
0x9538ba6158bF23Ce035e43F59DFd62C616E9d50C,39675.29439823184
0x953987065a0245834005f47eFEBe5CF95e30a7a8,45351.0877559831
0x953991Ea3f72D031849185b9a96e1D30fC6b984C,96130.9807436188
0x953EF149CA90FA1e3518C56178Cba0346d8047Bf,13525.52512481919
0x953b82e5013DAE1a679C0fB388fA0c91d3794815,10424.64911838307
0x954095D2801Cc6c0526ED8816CA4d99Fbb8a0330,3.32391915782266
0x9543fC5c782212A059C1285929B7230A4Bd9Fa2D,9200.251788197576
0x9544d375f46ed36D41A96cCb6536f73BBa70bD39,9307.867960148333
0x95496c3Ff60D4fDDd3c3B18baD2df08353A5A4A0,18.960307823397244
0x954bC19330C0e04d30e1A067CE45f3e878412CBC,2192751.6524929684
0x95512255F94fE09063C60E2dEe6cdB38D608F386,599628.6009460469
0x955302F48A919EA0b84000E2316C3ED1afe396A8,4494247.128696813
0x95550330DE64D33A4a3Fd9c15928b6621cCfAb5b,456.5962536432088
0x95552B2549ED4A86c4Aa8E25A8633C49DB5784Db,701.0419460896846
0x9555A3003c75da9554a4D8c9218b00D77569eAB9,104027.40434905686
0x9555E3eA3a68D4130400Fba0B92E640bE310d293,13.23274125701385
0x95572b4aEcB6a381cFD0EC9d1162ac5Cb8611151,334285.3712927699
0x95579A24C54267ffBb1A7457EFD9a036241f654D,101674.75120241016
0x9558A90c437A700BE040075a2fA59ab8D567eC89,270513.4707912258
0x955C340848051B96Aa230f5E552d01716Ff48BEc,5975.411349831702
0x955D188acF76469DB7360aBCf590D1B8f797b507,731764.7620598634
0x955b9FEbf95a8b354439370B857aa9532Ea7F0Bc,127.44069523020866
0x955fb374E8002d9c14AEB2A0da9A73136c7D17a5,595356.2120044396
0x955fde8fc15ad3Cb0682B81767de2d2964e3C38e,22776.76650165509
0x956056e94ff5f6131C9400a44284E919d9b97D89,90713.33822436146
0x956367dB79b29463F42e56c1D5BD186f5c390566,12286.75686092159
0x95640CD50bCebbf29c9b6aB3Fc6864dc9c78d2A8,6256.001589754073
0x95688Ac5fBA98eD8d7Cf696a696bF28eBCA27849,70.74631523954938
0x956A8d0bC2598734F7397b8D57436DF0d0a4c3F6,69013.54525679717
0x956B913d23add56D6b1Ccc9f2686E35Ab1F0C17f,10.000577286055352
0x95715f56D9fAf221a848CA6dA11BC603C53DC95E,17194.3633632062
0x9571d33487fEc05163291Fa02474599a28313A17,6.639958371822479
0x9573021f2517b04Ef62b11aeD0735434D09207DE,51.225960793990254
0x95732EBB8F0fd658F3912Ce509d7C0470bEEB1f1,5589.568796644141
0x957869052FD0C288DA2f34337A20aB0C8466FDC6,17963.059536885587
0x9580A406b57eE5561f67Ea9255263AC8fE96bF4b,40.58566080486
0x958410d75bF7543ef6e4dd6134482BE368A5712B,2474.2974577451982
0x95855aE1A4DFf9082FBdD9B18C41b88aa6bf83C3,180127.21961456546
0x9586ec8F4C9557E51e59322A0F36A609FD642F5B,9940.34926873151
0x958AAfe48bfb2457E72fD2cF0f28D2e8626fa48F,557313.3911134035
0x958Fa92FE0B9667cCD2bCB4fB0D904ce11df8232,3989.1887590726096
0x959225455887246961c6297B86F343F7b3E31619,1823.0469321958803
0x95955ABfea3876ef8da94E56AB59A2B75F720db1,356930.61753324326
0x9596B8860e2Ab5F9493ba389B815A6Ab091ba9FE,3833.573425620418
0x9597AD25C8E58B31A35e2c34DD2a8e54e7327ef9,378.4799404216349
0x959B72324d3a2858aA3686bC2C80a1E3dE012D43,5.899313488063357
0x959E4BFe56C3edE3E4eAC126c386F35bb4e6e277,201801.6954058939
0x959E7A7Ad96C9F0cf2F5074ebafB3134E2C55b41,81656.45398913226
0x959F6DF26ce961Dde6Bd9c44633DdD580B7c126D,27050.44918658824
0x959FdBA32F2A3aa6099E5Ff9290977D89c20270F,317131.43160844623
0x95A46112679f65DA65b81a544B5B86fF270DD865,435426.2101656219
0x95A466A876fE6a067Bf1E46CDfF3D764323356e6,8335.02714928818
0x95A6ad78511BeA9f09741f090B46Dc0EE84495DC,23672.43651470592
0x95AA8C415D4446B76bC59507E21f69d8DB7Af179,2402.1520298193923
0x95AdB5BfcE949147592d125359D48159a7a94746,90938.34830354956
0x95Aec39B2832da46df1321b29Eb04a4d181762AD,1224.128841288427
0x95B720c049745fa3C9F8856417C7fd37cf0a3f53,10.778813292367476
0x95B8b411653328Db32f59B143C6d45f8501e2B35,18049.964437504248
0x95BFF36563ba2b26fd8Fde83215b90dd3df29757,44752.97597574695
0x95C02e67B05a16Eecd74c1709F1554af1b81BfFa,68355.71051387524
0x95C2ec97903c993EFBe4630F1535282A12fEAd98,37412.90655378133
0x95C54A77B9e0D6B893Ab1e0B29a187c9C51a7930,8997.844664751488
0x95C8EF73fedB5BaCCEEe464916319fb3013Baa0F,10.16300929252
0x95CABb57f0ae323e343A651bB98df69980c09654,3684.29285516444
0x95Cbe3A6CdB0Ae4dA1fbf37cA93D203Eb8E66838,78.248888391542
0x95Cc610Bce67680b6b485eAB9F5A09e25bFC4F39,7054.915704626537
0x95D38Ae65755d24BCC0c1f5B3a56D88Cb9E1CD8d,1116.612163499533
0x95D3E372dEBd196C83ea373e90D298301d395803,22.39724109631605
0x95D5EF2350dBb04F8472BBeFd079Af8068a861F5,46472.83044873055
0x95D6695ec2aE0F27F02EC2830d338eC6b32EF53c,315.647968883113
0x95DA7Beb255809C8681fa315285C04d96C165727,736621.8765435348
0x95Dd47dc75755dB0A7fca33696d0cF7AE2eFEb21,14710.914017176248
0x95Dd8a1F573ce359167C20cA0f64d3761cb9f398,385106.183430527
0x95E029c9D44059CC0e5E7F1c600AA2c3C6E21b77,65814.3785976569
0x95E66b5D89F47b0Ae3cDcaeC0389b78e9CDc659d,1251.178473609728
0x95EEC544A7Cf2e6a65A71039d58823f4564A6319,1102502.4361213353
0x95EaBC013D31C3995232Be6F30d11b42F7B193AF,5.38805690665159
0x95F071372891EC292124408802a5397eb8838478,819974.0048040012
0x95F4D765F7589e508f57b44B0C3f6Fab4dE10d42,441.44673449064703
0x95F6944b8945469956C91566b0AC864eB91a96f3,70292.46361622491
0x95F6b7b0F873B4EEE36c5A610Fb2749785C25Ab3,714993.003363981
0x95a6A5F620D19F39837db66a8e92A0f6f8dA28Bb,489.0544396362384
0x95a802e712227dcEd9545A5A59324E8652faF655,149308.56106466608
0x95aFeb38792A702db551D1491af93385B7920ecA,116405.2797713676
0x95af7FfFE0e7d40956D77bF3f55156D4483b4693,146941.09020161405
0x95bbbE7A52CA7c3f6fcc53879619E664d57E2d75,110225.71444069225
0x95c482087c9eec566a1879CB27fFaA1ccC67857E,6514.50873852149
0x95c5665EaA126878Aa16b3C2a507C853701d5365,1776305.9785926044
0x95d2bA09182101f577Fb21D080FD9Bc0D916011C,265557.4215488229
0x95d69641ED7eCAa5e7d5539F56Dc6194b5Bcd7fA,273.193526184102
0x95e0e0853eB8A5e7CA00a97ae11338b7C621C9D4,5433.42306217915
0x95e5E86754981bF75328BDf5c6169C993cb76D9a,89234.78752706353
0x95e5FC45e4A53A37d718A3C0418d3C8AE91041E4,37269.36016952376
0x95e62E8FF84ed8456fDc9739eE4A9597Bb6E4c1f,193008.15942363036
0x95eEA1Bdd19A8C40E9575048Dd0d6577D11a84e5,3187491.783440868
0x95eF2b62EcAA408A7F95a26bdE86FbbC9C637581,91437.50199543685
0x95ea9965B02e7F6Ecaf76cDb063D9eF811091106,9813.047470322195
0x95f24e255A96579bb2467427764f03ed8bBF06B5,66.99336800121534
0x95f5C05E5F7Ed301505DF7988419F3fFF171bd05,18.742787684333337
0x95f87A0d30567a8e768a5928376d1E0e57ba7221,1797801.0342141157
0x96006411394a7241c27Ae8dAA7f42F66Ad344D96,10.754307051424563
0x9600A48ed0f931d0c422D574e3275a90D8b22745,76457065.80740458
0x9604c55288F099FFD342D195738F2F4Bcc67675D,13826.953289922269
0x9607Fd24BE1762a1864AadFCDea142C83FDD8046,3966.4299977198016
0x960822cADF1EbFDf5398fAB088Fc1f7A969c3CAf,92062.90455589075
0x96086dB56B678AF69A2dfab84FeceFD112775FC9,83234.29247052537
0x9608fCAfEAFF4b57f1178fD8eF9a91220aF66Cc2,4166.2779398394605
