target,source,amount
Wrapped Ether,0xA95D2baB86d8020cAB018874849966922D403D59,41725.773430735804
ChainLink Token,0xA95D2baB86d8020cAB018874849966922D403D59,3845.7778390222325
Dai Stablecoin,0x8790a25aB1bf3635dF7c93311bC7c085749828bA,15651.90803332231
USD Coin,0x322B5839ceE4CAb382195BD2b29005DfF0c5A193,28526.17904726073
Wrapped Ether,0x0DEe3447D18F7B58F71109a010F904C42Aaa9896,2696.6256358377314
Dai Stablecoin,0x0DEe3447D18F7B58F71109a010F904C42Aaa9896,1051.2200795508318
Wrapped eETH,0x46DB0650645f7c9a29783c89171a62240CCc35cF,9765850.725146879
Wrapped Ether,0x5404e069Bf0668487235Ff669e3a46F355CD87A7,1316.908816536276
Tether USD,0x3AbC7053ec29e26c1429195fd971F280422ecA80,1197.19430940732
Wrapped eETH,0x86c9C15c990fC5C8e4992a2B5833CC3358bA3e5e,56622938.12231567
Wrapped Ether,0xe74d7D4931e6Ae76c37D341F8FD7F061B2277bD2,2533.5505251853883
ChainLink Token,0xe74d7D4931e6Ae76c37D341F8FD7F061B2277bD2,626.3875733662074
Aave Token,0xe74d7D4931e6Ae76c37D341F8FD7F061B2277bD2,253.8658939856
Wrapped Ether,0x7b2Af7a96Ae32d71EEc4d58708C046C588136683,18299.084268044386
Tether USD,0x63ac5349178cFbdC100A707e26c55855413BCAef,76198.94695946021
Wrapped Ether,0x9D6C40f21420A36B4f6D724bd1731478895c3036,5228.303688611746
USD Coin,0x254cce29dc70Dea124675c3daBf53719E0F9b4f9,717526.2816087299
USD Coin,0x004d83440fe052e35cd317B4DC28518981F72dE2,4596.602530327877
USD Coin,0x143D78ba3Aa9dCC052FC8A6802b786Abd36d9461,69747.65658293811
Tether USD,0xffe15FF598e719d29DFe5E1d60BE1A5521A779Ae,69.07621349664
Tether USD,0x2fD097Caa24A78EDA43bFA3AC2ea298BC76a2560,4736.5198935032995
Wrapped Ether,0xAc82d6A9e995b3b8dcc24456218b816e5E5832AA,18.644745626220796
ChainLink Token,0xBAf049F77dDb83Df215Df988F60f00197a0f73b7,45711.73414816262
Wrapped Ether,0xdbCe9b69b17C2eBF5C4d20331D533BC895dbCaaB,12.940635505699364
Wrapped Ether,0x1DcA19d44aF644bb2Dd2FeEeC52f59B23d83de40,233.3610743122509
USD Coin,0xf0711Da66A838a067c4f46BDcedc92f5AF8b88b3,91.92331851191489
Wrapped Ether,0xf1163d53361885b3664bc58b6845418aCE6d6662,23.86392006444581
Wrapped Ether,0xa3576570242F73839280Eb1f086B596C7Bc62d20,46952.61831980495
Wrapped liquid staked Ether 2.0,0xa3576570242F73839280Eb1f086B596C7Bc62d20,27276.977485260864
Wrapped Ether,0xD5323Baac5fA575502B5aCB9F8A92cC77Cac79F2,4806.429686612845
Wrapped Ether,0xc0Fa946FE74144F60D2a6F1B0ff9066F07496676,2468.7313427263443
Wrapped Ether,0x39693E168CF9b9e453348f8933c18e8d43A55122,5181.492246106737
Wrapped Ether,0x7B14a52d6FCcF2E518a576CCe882B1AEA432F180,15.769434246716475
Wrapped Ether,0xEEBc20e24C338512CF0E41D5b555D163abcECA09,25.840678545242653
Tether USD,0xd2b75e6868b1F48aF958693529CE843b794711E4,92.03728167845999
ChainLink Token,0x79FAD24b8cB1AB06209b21b2adf642039fb224c0,12.827754363800153
Wrapped Ether,0xF84D676403055C3F542a2e030B5189C45d71Ed0D,5685.029798564003
Wrapped Ether,0x181470dA893c442F23F453a4770F266ff9CAeB49,126.62280207260834
Coinbase Wrapped Staked ETH,0xDb511C5dE8AD7ef497FE1fdEAb8D7F6E6FD78b53,1028868.7238191505
Tether USD,0x25e6550B87Dc7B3EBDC370bf8FE4D1ba6a896C91,4601.6715081906905
USD Coin,0xf82288e4D3ACdadbd40373FB079E32B2891ee8aB,98052.77467557196
Tether USD,0xf82288e4D3ACdadbd40373FB079E32B2891ee8aB,142586.4016952416
Wrapped Ether,0x18dfC9B4Ee885C6d49Cd71B666830492EE379df7,100115.61204103832
Wrapped BTC,0x18dfC9B4Ee885C6d49Cd71B666830492EE379df7,126494.75771663917
Wrapped Ether,0xCaaAFD1474E07855332846C6E75AC86279f2a3d0,5.168217726309321
Wrapped Ether,0xfbf0CC99652C95051dc4F724145B47199Af0419d,5.168361568972761
Wrapped Ether,0x1629052ED55b2198eeC166a26a17dB252A2e094f,16.04787198399249
Wrapped Ether,0xD3f982b963a063440CF4a93ee2F2B7262473A2a8,14.758472112787594
Wrapped Ether,0x73E1B429d964E00f88a760D97D2E32D754e17BCf,113819.85268642254
Wrapped liquid staked Ether 2.0,0x73E1B429d964E00f88a760D97D2E32D754e17BCf,79973.0636791984
Wrapped BTC,0x73E1B429d964E00f88a760D97D2E32D754e17BCf,179.8631576206095
Wrapped Ether,0xd3770cEf12CA18F738778a65d4Ed793Af09b05Ef,10.59479327722572
Tether USD,0x6046B6224CF6Ca6723D0Aa2f2a80fcCCB984A564,14064.080221254779
Aave Token,0x189398f1cED2723DaAfA9dFa555a6380234066e7,25.87773405275143
Tether USD,0x80e46dc25e592293E8c1A069085ae5920362b2Ea,43.664744744909996
Wrapped Ether,0xadD9700Fe96C6dbF9ee7db17bB164c18bc8Be90C,19.44866260436351
USD Coin,0x6D5C73caE963EF991667a4ddf7b4f644Aa2cC1E2,47134.65249194623
Tether USD,0x6D5C73caE963EF991667a4ddf7b4f644Aa2cC1E2,2528.2167908013903
Wrapped Ether,0x2032dD3A8779d3FE81809AF004b7Bfe6EBd612f5,14.418658546504076
Wrapped Ether,0xaEe9F12226A49046a7E661bE14f6560753cDfE36,261.99620791980465
Tether USD,0x2F244682804157D46E79a1ff6C790787E5575449,6442.59283262226
Wrapped Ether,0xE835aF9a97134dD295174ca9ac0718DB63B07aD7,19.082232652009075
Wrapped liquid staked Ether 2.0,0xd5b32C3e9021C8b6c73F6B86E5652693D4BE4Ab5,16216320.337504765
tBTC v2,0xd5b32C3e9021C8b6c73F6B86E5652693D4BE4Ab5,1196547.0104666548
Wrapped Ether,0xC0028E1c8ed88548C8327945a793e0fFee9b46BF,32.8896817764516
Wrapped liquid staked Ether 2.0,0x8633e0ED7550eB1C1Da08C6C82044557836a051e,24.942245988459156
Tether USD,0x8633e0ED7550eB1C1Da08C6C82044557836a051e,79.17489892317951
Wrapped Ether,0xf3Bd38BE667723a79175ccEe9af5Ba71D888Af0B,5123.009429668502
Wrapped Ether,0x9dc0Db5c0532fd959a9b1F74C0649A029ed5Dcdc,97.33082780424587
Dai Stablecoin,0x20e133A9a3E6441Dc532890D431Ca15B719a10F5,17737.20740830149
Tether USD,0x6227757931e7c78EBf9C9970D772a751b71f7CA4,19.9640842056971
USD Coin,0x6618ad2B5244BD83Dd50245B95b848B8EdfFE435,9191.021678171312
Wrapped Ether,0xE9911aeFBb6fb95C188c7D06880AEe3C34A5d0c1,76848.23034158799
Wrapped Ether,0x0C73607D0345B34dDe3a737083E50E8D3Bb40271,5122.6177496911605
USD Coin,0xF662a15D79A6B729F900c758EcE65EA856d55AEB,6872.725793455733
Wrapped BTC,0x63704E49053ECf3444e7aD8137a10568529dF078,16262.489005779606
USD Coin,0xB29e8e3820A9dBD07d2b442Be0bF07C31385937F,4254.0256407740735
Tether USD,0xB29e8e3820A9dBD07d2b442Be0bF07C31385937F,3927.6900465312497
Wrapped Ether,0xB528727601E9363Bbd731fCcDb3e58afEf97F4ed,102.45206192194239
Wrapped Ether,0xE1Cc41e6f62658874a14594B6fBc3E3494E7344D,204.91240624687376
Wrapped Ether,0x3d901b7B8c5B267c7aeDF004BE41A6708443F93D,696.4614289050497
Wrapped Ether,0x03bA5592b0e749de9f64dC2118dd6dd3DBe5eA4b,14861.535630889453
Wrapped Ether,0x6CB8913F7B4377E5D5a5De44c1d6ee0E89C2D352,58450.197742387776
Wrapped Ether,0x9573021f2517b04Ef62b11aeD0735434D09207DE,51.225960793990254
Wrapped BTC,0x6a15656A8226DCE592c11eF157395ea46a5A6a68,1.8082200905127
Dai Stablecoin,0x6a15656A8226DCE592c11eF157395ea46a5A6a68,5.445770101976796
Wrapped Ether,0xF241536a0F0148dF6d4Abf13291784E2572637B4,1178.2560657290526
Wrapped eETH,0x1244d96845D94B3d1A550110A5C97Ef018F4d24E,37582.56074972475
USD Coin,0x2264620B487B705da15E1ac9D218fB5Ccb2E9685,176250.57245051875
Tether USD,0x973a114582Ac70ee5Ec845Eee0f7292d9ce7F3bD,9.205375590193603
Wrapped Ether,0x8280631195b13Ee9BC96967d76c07a7ABf3F0d95,77.15583330647223
Dai Stablecoin,0xe6A7A1bF44859463D2Dc92B903490AB57C1bfB3b,277026.5178511115
Wrapped liquid staked Ether 2.0,0x8354410A9cF0F77BF3eE77D1aA9C5BA79696B450,5359.242144279919
Wrapped BTC,0x2819a390dA3f3c52C3D8259b38E8f183799f64C5,65250.60498178248
Wrapped Ether,0x9e825c8DB5758A7B888d281b83e28792233A3314,2538.145391578702
Tether USD,0xf53E142c4cC66e89361F3e60E9C952F50Ca528D2,229998.28480865428
ChainLink Token,0xaaf1c2498E36d02ab2BbC32F90FB8CFceD8EE63A,6085.617563084066
ETHx,0xaaf1c2498E36d02ab2BbC32F90FB8CFceD8EE63A,13096.154600985661
Tether USD,0x3cD91116E7b506bcA908785565e23Bdb268F93bA,229998.2500784215
Wrapped Ether,0x65b0b20526fFE758C1593d6d373E96326792c1a3,1299.340677488249
Wrapped BTC,0x65b0b20526fFE758C1593d6d373E96326792c1a3,9207.258956958702
Wrapped Ether,0x296a8B3dAc2EFaC6360989eaa619d28Dc3BE7F2c,507.64071429763044
USD Coin,0x9FCc67D7DB763787BB1c7f3bC7f34d3C548c19Fe,2105146.9519532276
Wrapped liquid staked Ether 2.0,0x963B16a508F9C7D230523C742B4efd3E1e80e6C8,15477.637674498867
USD Coin,0xcf75637E25108869e53304d5EbEd7f8b23eCF48b,1969.5831330921449
Wrapped BTC,0x624Ce0e8EAfcBc0ff8614F75fdff98381DCC01Ed,315332.43776387116
Wrapped Ether,0x92010c09E38125C4b40E69aEfCbA318d84Db6250,12.690653743679281
Wrapped Ether,0xC6cc5C8ac1061d3CA8991cB1824271DD3427fe6c,28794.543290515343
USD Coin,0xb93A55150ac2C94fd66715b034301c0beA320053,183781.92610809449
Tether USD,0x205194D171C74e9efA3CA53A0f78E48472cAc621,3020091.104968751
Wrapped Ether,0x6C7e6114dbF6Eb388dA6a302D974b3C7bf557a7B,2027.595075178833
Wrapped BTC,0x6C7e6114dbF6Eb388dA6a302D974b3C7bf557a7B,2576.896963249182
ChainLink Token,0xf4cB8E4043055D9e016cEE1C2118eDF88e0B3fEc,7.985840621137859
Tether USD,0x34e7000093293649c78b1662135814cE221Fa3d4,22.6414498393245
USD Coin,0xb2BA34CB8e84c7F74489Cb998f838C7C969f57E6,604175.9655273696
Tether USD,0x919E6A9077965a4a24B9a58977EC380Ad94dCB90,106.22273448796072
tBTC v2,0x61380F8Fb1ab63e3820e7F64Cbe3f52a0D3200a6,63580.22101765614
Rocket Pool Protocol,0x0f20889b2c14591007c219991445e5A88e6A8051,12.246177572709401
USD Coin,0x54609515948777F9bf4CE118188d4125561a7d45,49076.36261166092
Wrapped Ether,0x38e2BB6aEBb4198aA98f75577E46b5b83417d0f9,309090.7975680171
Wrapped Ether,0x5eB558b8b8486Be6D904378472398212ce2D351E,457990.81512775854
Tether USD,0xA6f620e6DfEEB8D12bB79e96F5fa4B8248e1F47d,229998.3195378871
ChainLink Token,0xE3Cf9B13C6Fe4F032f1572A2a44EeaFe28b50272,19020.182631889973
Aave Token,0xE3Cf9B13C6Fe4F032f1572A2a44EeaFe28b50272,2164.78193550812
USD Coin,0xF8c36FDc6667B6bB7308cb6AB593A4b5830d1f6b,1003.6786498573061
Rocket Pool ETH,0xF8c36FDc6667B6bB7308cb6AB593A4b5830d1f6b,1448.407337168393
Tether USD,0xE661648b35c75923d855E2eb42f5F6DBb5aCd3e5,229998.40981289287
Wrapped Ether,0xcbA56f70e994bf03b88E7db47c96Fb09c791Fd7E,17.767257993802595
Wrapped Ether,0xF5E4d394B8cF6FC205474D5050B3b54289b61481,15279.864740046747
Tether USD,0x9b6400035E74c240E4Fb622074a34f9D57C9D2D6,9.199732773413759
Wrapped BTC,0x64e0580FB11aC07526c50231297f11dF0c187038,898.448026973534
Wrapped Ether,0x7550941DF4988ea9a3469f735357E8e7C2aD1cEA,1272.7997059249296
ChainLink Token,0x7550941DF4988ea9a3469f735357E8e7C2aD1cEA,1352.0616409615457
Aave Token,0x7550941DF4988ea9a3469f735357E8e7C2aD1cEA,1640.8368030340196
Wrapped Ether,0x140a29be6fD059998D604Ffc6d322Cd5C6e34317,46607.972988968126
Aave Token,0xBBC7840F1bc63AbECBCad50d4Ac1acB37d096765,5639.317334314127
Tether USD,0x9C198D57BC8a66da8f3485852c5B49862dC3C41E,18523.40943484655
Wrapped Ether,0xD05d2E015b9Ed6F17F2111CF1AC7ae229155816e,12.643183274677291
USD Coin,0xE1174Dd5cF6A70FaeD639F2e17534aDfB9461Cb4,11943.844443731856
USD Coin,0x6eC4273239205Fb0F9ceF8EE0ca005598eaE8ADA,42.388036561805876
Wrapped Ether,0x8f940CF04d541a577c496b5E77D0DBfBB084acdC,6.246462550777204
Tether USD,0x1483dbCF6743c62565049a1d1D293aEA737b9F97,9194.767909317325
Frax,0xC6EF452b0de9E95Ccb153c2A5A7a90154aab3419,92.26634226677004
Wrapped BTC,0xa9EDf6F373975C0d88CADa99ceC903716058e67F,304092.8876614601
Wrapped Ether,0x8418eB46B4337706c017B6Adb2A5cEa38371DB36,71.57818347113488
Rocket Pool ETH,0xa67609AE4f0DF2b9348889Cc4988C7390C13e59a,24924.642154499015
Wrapped Ether,0xD5e434029846B286023463911145Ddb0B047A020,238595.57887923057
Wrapped BTC,0x8EC1efe3124b94464A29aaE73cd376f36412cF17,60139.43062430706
Wrapped Ether,0xdCA93cEb74dc52CE7c2842de9C1f0539f2A3E5A1,101.53209859434094
Wrapped BTC,0xdCA93cEb74dc52CE7c2842de9C1f0539f2A3E5A1,3411.7890647363874
USD Coin,0xdCA93cEb74dc52CE7c2842de9C1f0539f2A3E5A1,10129.363494211677
Wrapped Ether,0x4BC05719fECf08A87F74F6d0F07c43607D62e848,77275.27054397059
Wrapped Ether,0xE9022F5872f7Eef51A7c37B94c26Fa92a08c4dC6,17091.530615117772
Wrapped Ether,0xfB6e154d436F99294D8893DC3a3eAa72aE34C422,7925.289431136375
Wrapped liquid staked Ether 2.0,0xfB6e154d436F99294D8893DC3a3eAa72aE34C422,12158.61491471664
Rocket Pool ETH,0xfB6e154d436F99294D8893DC3a3eAa72aE34C422,3915.2278519717374
USD Coin,0xf63E57c9686dd6fC95eD64bf9EbBA4cdE67Dbd97,5004.273708122992
Wrapped liquid staked Ether 2.0,0xFe9bacd547706E087A5a4F17cE0Ed26A039b294f,128699.56312681093
Wrapped BTC,0x7a3B66174864b1780968feb3e473C8272F986265,4053.450280064564
USD Coin,0x708C10f096D85e73502A7EaD6DaEa4f4BD338979,91877.66959747071
Wrapped Ether,0x07C0d25e056fcba77e900992B4A00F0b6b40a44A,22975.635108471117
USD Coin,0xaacd9beDebeA65908E64aa1d2bAE6bBbA703A3aF,87459.8549272226
Wrapped eETH,0x377506f591E8610F480F76921B20FfAB10830eF9,1238443.2262960093
USD Coin,0xa8F5e3A91Eec1581Ba79a3feE55464543a9F26aA,277265.2135752284
Tether USD,0xBe3c309e67F2C8897131281ef86628dFa1AB83f7,28727.533323701267
Tether USD,0x2802C4451544C25550bEc6C0Ba493a043024526a,8.094600889563159
Curve.Fi USD Stablecoin,0x91F4b83BbB8662D9A68d24af88F6aAf93F04564B,43.97515533498079
Tether USD,0x54931f1ED63bF350D43d4aDa1BA4501a3c87F3AD,1785.1518593751098
Wrapped Ether,0x3360AFe0a76bb17a671d5E88B62019929b377A72,19.08839416608779
Wrapped Ether,0xf56Be699dd75aA5D1aA0ef789B97c9f6B048e0d6,6949.199256740511
Wrapped BTC,0xf56Be699dd75aA5D1aA0ef789B97c9f6B048e0d6,3182.719253980731
Wrapped Ether,0x9233596444c1220c8d41325D76C2BB48eC00e316,466.8380115994548
Tether USD,0x9233596444c1220c8d41325D76C2BB48eC00e316,27.635535033819878
Wrapped Ether,0xE47A99Bfc5aaCAF7ca51bBc099C5584B6aae6137,48.06660294849877
Wrapped BTC,0xE47A99Bfc5aaCAF7ca51bBc099C5584B6aae6137,29223.684376254794
Wrapped Ether,0xd9B34Ce35591c97D442c3410bE5FD0594a0deE26,157.47751140263588
USD Coin,0x058dc1bD7bB812c751b5c5AA9961Bf47fFe43a53,43930.01461103705
Tether USD,0x058dc1bD7bB812c751b5c5AA9961Bf47fFe43a53,44322.1472651573
Aave Token,0xD66f0ae10B9da3B8496325F256D4ed9a2533E874,770.7872903326548
USD Coin,0x025E56FAd0b0A6B52CFbC851Db20195a65Faacea,27564.3364578539
Wrapped Ether,0xD9832b6B97C162C0FCAfBE9d78acf0f49c873366,12181.53533327505
Wrapped Ether,0x347512aAf6E28f562F10320d47Ae9b27D73D6D3A,9020.33247322985
Wrapped Ether,0xFa987FFFb8b69906146a754aD75fC91FE6F287E2,35.79054513084579
Tether USD,0x684cA620a83a3dc69EAC6C0F81646965EC381828,6.243814256271079
Wrapped Ether,0x761631a4fC39414C45A31892bD4Fdb93803fC3f6,33.44358552286131
USD Coin,0xA902af196dC56c9cEA54f9234574B830Ebeb79B7,27072.535454782508
Coinbase Wrapped Staked ETH,0x32B452D3Db4041e7D821A5EbA44e11CDEC50E0F8,1842.6592717781991
LUSD Stablecoin,0x5823cE923C85426DFEc713075E62798751311A49,41.23750095883515
Wrapped Ether,0x33Cb8b6749DDA7a0dC220bD3D5F3485e59bbdd00,1443493.6825862492
Wrapped BTC,0xe4C9838432534BF9f17Eb9CbC28AFe5c2a7F2E9a,16416.13453645333
Tether USD,0x16CF091e49dE5f7720ddae68812b62B796eEaC9D,229902.6178333414
Wrapped Ether,0x8dBCE5563c2d86857a7d559453282F315f90bFb8,2538.439443682024
Tether USD,0x11C74C0f525ce050dC203AF4BEB3927a3150644a,229902.8818622423
Wrapped Ether,0x138716cddCbE9c83e32A5488d0Aa0ad76da0dcB9,232.32050471409406
Tether USD,0xD789226ca74058074021098616B5119D0584CE02,224385.5657428854
USD Coin,0x017170E69D0feA31bcA1Ee7d66c10B05C0259d1e,64.4215578132731
Wrapped liquid staked Ether 2.0,0x37919f3a9bDaD45c81fCa237DbfBC2d308f39B4D,8417.299359024439
Tether USD,0xA0F4fec2c97e28a234252b1021764b8B2EF91324,229902.83839180786
Tether USD,0x16C59B777C3B69Ce1429906f52095F78448bC4f5,229903.1490764422
Wrapped Ether,0x6cf25AB40cf143d9f617916d16aB34A28aA3F58e,115.37965608737639
Wrapped BTC,0x6cf25AB40cf143d9f617916d16aB34A28aA3F58e,414.45750803266054
Tether USD,0x885B050B00244dFCCEe6B4f38652023Feeaf997d,229902.71805028882
Tether USD,0x3438B0906D20E2De602335362aF6b866353ef529,229902.98320594177
Wrapped eETH,0xEDeA3257476638Dc7DeA7Adc074fA670755CbCAc,4119416.558527242
ChainLink Token,0x4748bEe54B6febd4971793ddad677F6ed915460D,3558.001004282124
Wrapped Ether,0xc8030B11Ff7052436D9670188d00890B9F48A06A,29239.42254728232
LUSD Stablecoin,0xBA34ffa13857284bbA51F9fDa60FCe5D7cEe8955,581.7794525999698
Curve.Fi USD Stablecoin,0xBA34ffa13857284bbA51F9fDa60FCe5D7cEe8955,891.036818137277
Wrapped Ether,0x3b23b824E0C50Ce82FcB5Bc3a4F5B59b4a153402,23.611925289106736
Wrapped Ether,0x268F52086f04685965E55a09458e51006C7B024E,19206.21150196553
Wrapped Ether,0x88Bf5A9Ee56945912e65Fd0334b26bbe77658c8a,96772.24782164926
Wrapped Ether,0xd57b784EA06DBc4EDF39123B343bDFfAF04Eb39A,460.8175835854645
Wrapped Ether,0x95C02e67B05a16Eecd74c1709F1554af1b81BfFa,244285.45083813075
Tether USD,0x3469C71c94A94bFA193575F4724095120D8B258C,229903.19308575804
Wrapped Ether,0x02515B816BDd0E19bB36690d7C0776f3Ab25F1c6,255.46180595259182
Tether USD,0x3347C8BE8C95D35677e373280c56a45C42FbAaaC,229902.6879739071
Wrapped Ether,0xa58e5D949412f41F624E2f5b132d95f8C04067C9,239.69953243920332
Uniswap,0x4b4B12a52e9de7d5645FF4c213571FF532E76b67,764.1220966071946
Wrapped Ether,0xA35a42f7b4aC496B4622d2d615FE08631A37F704,1730.9707226752992
Wrapped Ether,0xa77E84c94e97C685Fc50333B2b10EBc240a05959,31174.08604004016
USD Coin,0xa77E84c94e97C685Fc50333B2b10EBc240a05959,25055.188568507638
Tether USD,0x063f599d46BA2bAFfE0448504450722456543859,2378222.0948688504
Wrapped liquid staked Ether 2.0,0xFF9e40B728AFe5762F25a6685949AD9193C69f43,386941.8053018093
Tether USD,0xB05908C65fB59eB981D1d562A418c4729B7a7db3,229903.10844938213
Wrapped Ether,0x0105E9FaFaC3701eDb4aE89E56646F59d6D4f62D,154.48806564989113
Wrapped Ether,0xd002CC83FaF1D78E3Ec11D59Cd70cb0126aBfF87,23163.141277871833
Wrapped BTC,0x3710d0d76E3fa5b99ad15f46810D72390740b95b,48572.95300444273
Wrapped Ether,0x1C3eF832bB8543940f3cAef5b1f007F45Eede7CF,2304.023264615267
Wrapped BTC,0x1C3eF832bB8543940f3cAef5b1f007F45Eede7CF,48.57896485156545
ChainLink Token,0x1C3eF832bB8543940f3cAef5b1f007F45Eede7CF,60.084676151323876
Tether USD,0x1C3eF832bB8543940f3cAef5b1f007F45Eede7CF,46.44210148938
Tether USD,0xab0A05C9004E637a4647Dd333B7213bf6D407621,229902.9223023435
Wrapped BTC,0x3C3Ebba04d01aF6C9bF518c38eafF9043273D7b1,31.062935751217893
Dai Stablecoin,0x3C3Ebba04d01aF6C9bF518c38eafF9043273D7b1,413.8743910808976
Tether USD,0x6d5b447A990c17083c16ab60A80294011B42A0B3,229903.05089704643
Wrapped Ether,0x93c27EB532B97bB2704E08E25D0CF2721c40e3B2,172800.73366745224
Wrapped Ether,0x78f64aB6653456BC0Ea458A4133c797bb75eF125,28.163427049219724
Tether USD,0x6ada1505d15F53F0b548513BB3551e3d8a7dfaA0,229902.65122499363
Wrapped Ether,0xa38261fd7692001C8d584bdE08D5B3a954EB59d8,340663.87169626524
Wrapped Ether,0x9d4D179454Eb9596EaD65955C859d2Cf6F74fd27,77202.9489895777
Wrapped Ether,0x35451b05E053B826538B03ad20F2eE5d76dB5Cea,68425.82802194261
Aave Token,0x35451b05E053B826538B03ad20F2eE5d76dB5Cea,16586.711539735345
Rocket Pool ETH,0x35451b05E053B826538B03ad20F2eE5d76dB5Cea,5697.02955889896
USD Coin,0x7651b6739a9e037FFACEEF164080c9048cE3DFca,4614.170725535908
Wrapped BTC,0x2521194f4634BcDa6D1B59bF4Fee11524cc4B1E7,11467.97688640002
Maker,0xF32a7C70284Efb2C8c40217e7A1c6bB34F539809,5717.20965546931
Wrapped BTC,0x10f0c0446e12e802d0F94a2d3C6F56BBDc4150C7,2111.353940765324
Tether USD,0x2C2d86B68c0DF7eEf3a2713997b5065Cd9E91F89,102.92677132246027
Wrapped Ether,0x75cf8FE560F5464901C797d504Dad3c752043a76,20.216201224532803
Wrapped Ether,0xdc8F5f6B8551FA974871F876f7a6701893F43eF4,2980.080031651051
Wrapped Ether,0x6e516e42371baCE71a4ABa3C8a1316F3328249D7,58.63689902486925
Wrapped Ether,0x191543bD0A13d00Ab76351c7EFAFbAdc932971B2,10769.270691263771
Wrapped Ether,0x76695379fB588005FDC6FE1D3C8B0ca871dC9eD9,6.817965561718296
Wrapped Ether,0x7AF61A326Fb70BCAC6d26DF85184f7bE5Ca86c81,7.272566936915566
USD Coin,0x3D41df0F4DbbFab9E73839e5DC2DB0B4ba150EA9,167356.61153845018
Wrapped Ether,0x36bD6542d909AC66B4AA196a16Cbee371212B8F2,68.1806331019533
USD Coin,0xb6B39D660e53Ec64827529c1049C0f5E3C05B04b,299145.35367300955
Wrapped Ether,0x3265D566D930b75D6EC61e0B1b81F116e2aAEc71,15.908471551700531
Wrapped Ether,0x2c3808A417207d784D882DB2Cb2971b6271Fe959,2271.3199387160676
Wrapped Ether,0x5524b13f010378265B9Bd85607a3279904f9C473,16042.536865709246
USD Coin,0x5524b13f010378265B9Bd85607a3279904f9C473,1373.807556764428
Wrapped Ether,0x727f9c8C3b3d9240E1170FF395637aE72311E320,15.136514298643903
Wrapped Ether,0x3cE3A30048190053Fd2F322FdF471c6dc4C794E0,20.057048880622485
Wrapped Ether,0x1c09a864CB8b1970B04A4568B4999387bd0E94b3,34.147237287419564
Wrapped Ether,0xf958a79DA18A49cA8E68B8464BbF17C4ee839e9a,22.728716392831892
Wrapped Ether,0xB1cd75b7696E123B0C9eCA5c6b4d2BEd9e99B776,23.4512420351789
USD Coin,0x783bd561278e2e7dF6B5d9F16E04cAE9D0612F77,155.68868187172296
Curve.Fi USD Stablecoin,0x783bd561278e2e7dF6B5d9F16E04cAE9D0612F77,290.7102255922012
Wrapped Ether,0x4f8BC7Bd4006d132d94d1B84F5ac637E56e26B53,14.094600558604313
Dai Stablecoin,0xcDd6e7215fa3599A686Cf36281Ff1762429AD69c,133471.88975579746
Wrapped liquid staked Ether 2.0,0x9b63849E325fF0fb820dd6853e0Bfa0Fb3073b88,168051.79836814816
Wrapped BTC,0x9b63849E325fF0fb820dd6853e0Bfa0Fb3073b88,80420.0129209916
ChainLink Token,0x9b63849E325fF0fb820dd6853e0Bfa0Fb3073b88,15947.477417155564
Aave Token,0x9b63849E325fF0fb820dd6853e0Bfa0Fb3073b88,14228.648101994897
Wrapped Ether,0xDd619F51cF1506DCd18b35DbB9d36ab4A51c2218,23.290769876530856
USD Coin,0x564759c17e07FE9C2699D79D28503912F30a04FE,44611.99683145272
USD Coin,0x00D485Db0bE0Ae844A9CD7286D148dB6Af2E7367,27289.52072039332
Wrapped Ether,0x077e91e626278fb1F67cD5e51b3FF7661CD5E583,10367.070056337256
Wrapped BTC,0xdD2336dB833E29E19c0f9450aaF221135bC4266A,22744.301881986958
Wrapped Ether,0xF85b0E6440591734886304925166c802DBC29539,1136.3788068070019
Wrapped Ether,0xc1a186DD837FA8377825Da6A6Ac2Bd4b90A2cbEa,22.72748558635302
Wrapped Ether,0xFAc508C73f26aFb4eB860B65f81CE5265E574B2E,30.861268427632385
ChainLink Token,0xa19ec8612bB07cdC031D2bbCB60225507f5212f3,2392.815063538653
Aave Token,0xa19ec8612bB07cdC031D2bbCB60225507f5212f3,7114.503784341412
Wrapped Ether,0xb1821584EEe109c02Ab2C47D51f893f0D247f5F5,11.127321914787942
USD Coin,0x745b7d8b310c250dEB2459083e0F536b03941982,138362.84040567846
USD Coin,0x516Db7a0B27F8fc74dCBe257366E258eeFEf9748,712.9254553220414
Wrapped Ether,0x4657a82E268dAbeC1E3419D51a496f97A71f9B88,23.291030804972742
Wrapped Ether,0xE61cE50a49D98f90de615fF0fc57bDba476Fd4E2,57.168335298057585
Wrapped BTC,0xE61cE50a49D98f90de615fF0fc57bDba476Fd4E2,378.72548066823936
Tether USD,0x795076b0F5ceA89E45a493acd2721F330FD79B73,306.21978721516797
Wrapped Ether,0x3fFa0B5B7ddF282B42E57C11CA708ACd62bb2AC8,17819.63674251014
USD Coin,0xf8E572b93449B61fAC68b0cfC9EB4646AEA4edb8,8568725.027534721
Wrapped Ether,0xB54Ad7638eBd29b6773c9BFF557Cf32DE78bd7eb,5660.961160544084
Wrapped liquid staked Ether 2.0,0xf23dc120e1f216B7275BA71A71fEF2354E349F78,511113.30960813945
Aave Token,0xf23dc120e1f216B7275BA71A71fEF2354E349F78,100278.77056508088
